time,step,loss,examples/sec,sec/batch
2016-11-29 03:23:21.365752,4540,1.08,714.4,0.179
2016-11-29 03:23:23.186434,4550,0.97,667.4,0.192
2016-11-29 03:23:25.000534,4560,1.02,710.9,0.180
2016-11-29 03:23:26.804900,4570,1.02,717.7,0.178
2016-11-29 03:23:28.617168,4580,1.07,703.4,0.182
2016-11-29 03:23:30.443764,4590,1.08,691.4,0.185
2016-11-29 03:23:32.250163,4600,1.01,695.8,0.184
2016-11-29 03:23:34.260068,4610,0.91,624.1,0.205
2016-11-29 03:23:36.032091,4620,0.99,734.2,0.174
2016-11-29 03:23:37.855940,4630,1.07,640.7,0.200
2016-11-29 03:23:39.634083,4640,1.09,692.5,0.185
2016-11-29 03:23:41.441358,4650,1.07,725.4,0.176
2016-11-29 03:23:43.244410,4660,0.96,698.7,0.183
2016-11-29 03:23:45.041627,4670,1.03,708.7,0.181
2016-11-29 03:23:46.840462,4680,1.09,715.7,0.179
2016-11-29 03:23:48.631036,4690,1.02,723.1,0.177
2016-11-29 03:23:50.430112,4700,1.08,703.5,0.182
2016-11-29 03:23:52.417894,4710,1.16,720.1,0.178
2016-11-29 03:23:54.226297,4720,1.28,707.6,0.181
2016-11-29 03:23:56.031992,4730,1.05,715.7,0.179
2016-11-29 03:23:57.849966,4740,0.98,721.4,0.177
2016-11-29 03:23:59.659284,4750,1.02,703.6,0.182
2016-11-29 03:24:01.457905,4760,1.14,723.7,0.177
2016-11-29 03:24:03.272348,4770,0.96,716.6,0.179
2016-11-29 03:24:05.088092,4780,1.05,698.6,0.183
2016-11-29 03:24:06.892261,4790,0.97,693.7,0.185
2016-11-29 03:24:08.715942,4800,0.95,709.0,0.181
2016-11-29 03:24:10.705353,4810,1.00,707.1,0.181
2016-11-29 03:24:12.500964,4820,0.94,714.4,0.179
2016-11-29 03:24:14.307760,4830,0.84,724.4,0.177
2016-11-29 03:24:16.104146,4840,1.06,723.3,0.177
2016-11-29 03:24:17.928831,4850,0.88,690.5,0.185
2016-11-29 03:24:19.739145,4860,1.09,696.8,0.184
2016-11-29 03:24:21.526251,4870,0.96,778.7,0.164
2016-11-29 03:24:23.340702,4880,1.16,717.3,0.178
2016-11-29 03:24:25.143693,4890,1.04,710.2,0.180
2016-11-29 03:24:26.953265,4900,0.99,722.5,0.177
2016-11-29 03:24:28.936803,4910,0.74,736.9,0.174
2016-11-29 03:24:30.731108,4920,0.98,706.0,0.181
2016-11-29 03:24:32.540667,4930,0.93,702.5,0.182
2016-11-29 03:24:34.351395,4940,1.17,709.3,0.180
2016-11-29 03:24:36.159675,4950,0.94,829.7,0.154
2016-11-29 03:24:37.984928,4960,1.04,643.1,0.199
2016-11-29 03:24:39.763321,4970,0.83,699.4,0.183
2016-11-29 03:24:41.573549,4980,1.02,700.8,0.183
2016-11-29 03:24:43.376458,4990,1.04,722.5,0.177
